sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
77,767041,1,1,0.329,-2.167,0.33,-2.167,-0.0006144372081,0,-0.74,-3.481,-0.742,-3.481,0.002268888946,0
78,777057,1,1,0.33,-2.165,0.33,-2.167,0,4.222099503e-06,-0.74,-3.481,-0.742,-3.481,0.002268888946,0
79,790873,1,1,0.33,-2.165,0.33,-2.167,0,4.222099503e-06,-0.738,-3.479,-0.742,-3.481,0.004537777892,8.00241834e-07
80,797595,1,1,0.329,-2.167,0.33,-2.167,-0.0006144372081,0,-0.738,-3.479,-0.742,-3.481,0.004537777892,8.00241834e-07
81,807128,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.738,-3.479,-0.742,-3.481,0.004537777892,8.00241834e-07
82,816444,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.739,-3.479,-0.742,-3.481,0.003403333419,8.00241834e-07
83,828300,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.739,-3.479,-0.742,-3.481,0.003403333419,8.00241834e-07
84,839242,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.739,-3.479,-0.742,-3.481,0.003403333419,8.00241834e-07
85,849281,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.736,-3.48,-0.742,-3.481,0.006806666838,4.00120917e-07
86,856622,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.738,-3.48,-0.742,-3.481,0.004537777892,4.00120917e-07
87,867206,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.738,-3.48,-0.742,-3.481,0.004537777892,4.00120917e-07
88,877025,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.74,-3.48,-0.742,-3.481,0.002268888946,4.00120917e-07
89,890627,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.74,-3.48,-0.742,-3.481,0.002268888946,4.00120917e-07
90,900657,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.747,-3.483,-0.742,-3.481,-0.005672222365,-8.00241834e-07
91,906971,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.739,-3.479,-0.742,-3.481,0.003403333419,8.00241834e-07
92,917084,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.739,-3.479,-0.742,-3.481,0.003403333419,8.00241834e-07
93,926970,1,1,0.329,-2.167,0.33,-2.167,-0.0006144372081,0,-0.739,-3.479,-0.742,-3.481,0.003403333419,8.00241834e-07
94,939624,1,1,0.331,-2.167,0.33,-2.167,0.0006144372081,0,-0.742,-3.485,-0.742,-3.481,0,-1.600483668e-06
95,947647,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.744,-3.48,-0.742,-3.481,-0.002268888946,4.00120917e-07
96,958381,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.744,-3.48,-0.742,-3.481,-0.002268888946,4.00120917e-07
97,966815,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.742,-3.478,-0.742,-3.481,0,1.200362751e-06
98,977150,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.742,-3.478,-0.742,-3.481,0,1.200362751e-06
99,989410,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.746,-3.485,-0.742,-3.481,-0.004537777892,-1.600483668e-06
100,996506,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.738,-3.481,-0.742,-3.481,0.004537777892,0
101,1006992,1,1,0.329,-2.167,0.33,-2.167,-0.0006144372081,0,-0.738,-3.481,-0.742,-3.481,0.004537777892,0
102,1017053,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.738,-3.481,-0.742,-3.481,0.004537777892,0
103,1029931,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.747,-3.483,-0.742,-3.481,-0.005672222365,-8.00241834e-07
104,1037551,1,1,0.329,-2.167,0.33,-2.167,-0.0006144372081,0,-0.747,-3.483,-0.742,-3.481,-0.005672222365,-8.00241834e-07
105,1046936,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.747,-3.483,-0.742,-3.481,-0.005672222365,-8.00241834e-07
106,1056928,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.738,-3.48,-0.742,-3.481,0.004537777892,4.00120917e-07
107,1066433,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.738,-3.48,-0.742,-3.481,0.004537777892,4.00120917e-07
108,1077570,1,1,0.33,-2.165,0.33,-2.167,0,4.222099503e-06,-0.738,-3.48,-0.742,-3.481,0.004537777892,4.00120917e-07
109,1089911,1,1,0.33,-2.165,0.33,-2.167,0,4.222099503e-06,-0.742,-3.478,-0.742,-3.481,0,1.200362751e-06
110,1096756,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.742,-3.478,-0.742,-3.481,0,1.200362751e-06
111,1106502,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.742,-3.478,-0.742,-3.481,0,1.200362751e-06
112,1116457,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.739,-3.481,-0.742,-3.481,0.003403333419,0
113,1127049,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.739,-3.481,-0.742,-3.481,0.003403333419,0
114,1136793,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.739,-3.481,-0.742,-3.481,0.003403333419,0
115,1147605,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.748,-3.478,-0.742,-3.481,-0.006806666838,1.200362751e-06
116,1156858,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.748,-3.478,-0.742,-3.481,-0.006806666838,1.200362751e-06
117,1167217,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.748,-3.478,-0.742,-3.481,-0.006806666838,1.200362751e-06
118,1177438,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.741,-3.478,-0.742,-3.481,0.001134444473,1.200362751e-06
119,1189415,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.741,-3.478,-0.742,-3.481,0.001134444473,1.200362751e-06
120,1196751,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.741,-3.478,-0.742,-3.481,0.001134444473,1.200362751e-06
121,1207106,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.737,-3.48,-0.742,-3.481,0.005672222365,4.00120917e-07
122,1217318,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.737,-3.48,-0.742,-3.481,0.005672222365,4.00120917e-07
123,1226750,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.737,-3.48,-0.742,-3.481,0.005672222365,4.00120917e-07
124,1236748,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.739,-3.481,-0.742,-3.481,0.003403333419,0
125,1247273,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.746,-3.479,-0.742,-3.481,-0.004537777892,8.00241834e-07
126,1257164,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.746,-3.479,-0.742,-3.481,-0.004537777892,8.00241834e-07
127,1267784,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.741,-3.478,-0.742,-3.481,0.001134444473,1.200362751e-06
128,1279582,1,1,0.329,-2.167,0.33,-2.167,-0.0006144372081,0,-0.741,-3.478,-0.742,-3.481,0.001134444473,1.200362751e-06
129,1290588,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.739,-3.48,-0.742,-3.481,0.003403333419,4.00120917e-07
130,1297599,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.738,-3.48,-0.742,-3.481,0.004537777892,4.00120917e-07
131,1307809,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.738,-3.48,-0.742,-3.481,0.004537777892,4.00120917e-07
132,1319365,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.746,-3.477,-0.742,-3.481,-0.004537777892,1.600483668e-06
133,1327409,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.74,-3.478,-0.742,-3.481,0.002268888946,1.200362751e-06
134,1337534,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.75,-3.48,-0.742,-3.481,-0.009075555784,4.00120917e-07
135,1348035,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.75,-3.48,-0.742,-3.481,-0.009075555784,4.00120917e-07
136,1356927,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.738,-3.479,-0.742,-3.481,0.004537777892,8.00241834e-07
137,1366965,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.738,-3.479,-0.742,-3.481,0.004537777892,8.00241834e-07
138,1376650,1,1,0.331,-2.167,0.33,-2.167,0.0006144372081,0,-0.738,-3.479,-0.742,-3.481,0.004537777892,8.00241834e-07
139,1388408,1,1,0.331,-2.167,0.33,-2.167,0.0006144372081,0,-0.739,-3.477,-0.742,-3.481,0.003403333419,1.600483668e-06
140,1396416,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.739,-3.477,-0.742,-3.481,0.003403333419,1.600483668e-06
141,1407059,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.739,-3.477,-0.742,-3.481,0.003403333419,1.600483668e-06
142,1417462,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.746,-3.485,-0.742,-3.481,-0.004537777892,-1.600483668e-06
143,1426440,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.746,-3.485,-0.742,-3.481,-0.004537777892,-1.600483668e-06
144,1436916,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.746,-3.485,-0.742,-3.481,-0.004537777892,-1.600483668e-06
145,1447464,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.74,-3.477,-0.742,-3.481,0.002268888946,1.600483668e-06
146,1456524,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.74,-3.477,-0.742,-3.481,0.002268888946,1.600483668e-06
147,1467424,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.74,-3.477,-0.742,-3.481,0.002268888946,1.600483668e-06
148,1477424,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.739,-3.478,-0.742,-3.481,0.003403333419,1.200362751e-06
149,1488538,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.739,-3.478,-0.742,-3.481,0.003403333419,1.200362751e-06
150,1496915,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.739,-3.478,-0.742,-3.481,0.003403333419,1.200362751e-06
151,1506963,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.74,-3.479,-0.742,-3.481,0.002268888946,8.00241834e-07
152,1516475,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.747,-3.481,-0.742,-3.481,-0.005672222365,0
153,1526872,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.747,-3.481,-0.742,-3.481,-0.005672222365,0
154,1536421,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.74,-3.48,-0.742,-3.481,0.002268888946,4.00120917e-07
155,1546457,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.74,-3.48,-0.742,-3.481,0.002268888946,4.00120917e-07
156,1556792,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.74,-3.48,-0.742,-3.481,0.002268888946,4.00120917e-07
157,1567051,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.742,-3.477,-0.742,-3.481,0,1.600483668e-06
158,1577950,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.742,-3.477,-0.742,-3.481,0,1.600483668e-06
159,1590292,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.74,-3.479,-0.742,-3.481,0.002268888946,8.00241834e-07
160,1596590,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.74,-3.48,-0.742,-3.481,0.002268888946,4.00120917e-07
161,1606476,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.74,-3.48,-0.742,-3.481,0.002268888946,4.00120917e-07
162,1616892,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.74,-3.48,-0.742,-3.481,0.002268888946,4.00120917e-07
163,1627044,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.742,-3.478,-0.742,-3.481,0,1.200362751e-06
164,1637748,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.742,-3.478,-0.742,-3.481,0,1.200362751e-06
165,1646486,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.742,-3.478,-0.742,-3.481,0,1.200362751e-06
166,1657304,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.74,-3.479,-0.742,-3.481,0.002268888946,8.00241834e-07
167,1667362,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.74,-3.479,-0.742,-3.481,0.002268888946,8.00241834e-07
168,1676581,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.74,-3.479,-0.742,-3.481,0.002268888946,8.00241834e-07
169,1690696,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.74,-3.48,-0.742,-3.481,0.002268888946,4.00120917e-07
170,1697264,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.747,-3.482,-0.742,-3.481,-0.005672222365,-4.00120917e-07
171,1706545,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.747,-3.482,-0.742,-3.481,-0.005672222365,-4.00120917e-07
172,1716483,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.74,-3.479,-0.742,-3.481,0.002268888946,8.00241834e-07
173,1726775,1,1,0.329,-2.166,0.33,-2.167,-0.0006144372081,2.111049752e-06,-0.74,-3.479,-0.742,-3.481,0.002268888946,8.00241834e-07
174,1736422,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.74,-3.479,-0.742,-3.481,0.002268888946,8.00241834e-07
175,1746463,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.742,-3.48,-0.742,-3.481,0,4.00120917e-07
176,1757232,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.742,-3.482,-0.742,-3.481,0,-4.00120917e-07
177,1766601,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.742,-3.482,-0.742,-3.481,0,-4.00120917e-07
178,1776472,1,1,0.331,-2.165,0.33,-2.167,0.0006144372081,4.222099503e-06,-0.738,-3.479,-0.742,-3.481,0.004537777892,8.00241834e-07
179,1789610,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.738,-3.479,-0.742,-3.481,0.004537777892,8.00241834e-07
180,1798924,1,1,0.329,-2.167,0.33,-2.167,-0.0006144372081,0,-0.747,-3.477,-0.742,-3.481,-0.005672222365,1.600483668e-06
181,1806412,1,1,0.331,-2.166,0.33,-2.167,0.0006144372081,2.111049752e-06,-0.744,-3.477,-0.742,-3.481,-0.002268888946,1.600483668e-06
182,1817489,1,1,0.33,-2.167,0.33,-2.167,0,0,-0.744,-3.483,-0.742,-3.481,-0.002268888946,-8.00241834e-07
183,1826462,1,1,0.33,-2.166,0.33,-2.167,0,2.111049752e-06,-0.744,-3.483,-0.742,-3.481,-0.002268888946,-8.00241834e-07
