sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
105,1053765,1,1,-0.059,-2.36,-0.059,-2.34,0,-4.222099503e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
106,1069465,1,1,-0.059,-2.36,-0.059,-2.34,0,-4.222099503e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
107,1076459,1,1,-0.059,-2.36,-0.059,-2.34,0,-4.222099503e-05,-0.235,-3.129,-0.733,-3.738,0.5649533476,0.0002436736385
108,1084459,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.235,-3.129,-0.733,-3.738,0.5649533476,0.0002436736385
109,1094030,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
110,1103717,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.231,-3.126,-0.733,-3.738,0.5694911254,0.0002448740012
111,1113659,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.231,-3.126,-0.733,-3.738,0.5694911254,0.0002448740012
112,1124510,1,1,-0.057,-2.36,-0.059,-2.34,0.001228874416,-4.222099503e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
113,1134339,1,1,-0.057,-2.36,-0.059,-2.34,0.001228874416,-4.222099503e-05,-0.236,-3.13,-0.733,-3.738,0.5638189031,0.0002432735175
114,1143879,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.236,-3.13,-0.733,-3.738,0.5638189031,0.0002432735175
115,1153668,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.231,-3.126,-0.733,-3.738,0.5694911254,0.0002448740012
116,1166898,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.23,-3.125,-0.733,-3.738,0.5706255699,0.0002452741221
117,1174602,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.23,-3.125,-0.733,-3.738,0.5706255699,0.0002452741221
118,1184608,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
119,1193782,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.234,-3.131,-0.733,-3.738,0.566087792,0.0002428733966
120,1203981,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.234,-3.131,-0.733,-3.738,0.566087792,0.0002428733966
121,1214419,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.229,-3.126,-0.733,-3.738,0.5717600144,0.0002448740012
122,1223904,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.231,-3.125,-0.733,-3.738,0.5694911254,0.0002452741221
123,1234716,1,1,-0.059,-2.36,-0.059,-2.34,0,-4.222099503e-05,-0.231,-3.125,-0.733,-3.738,0.5694911254,0.0002452741221
124,1243759,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.245,-3.132,-0.733,-3.738,0.5536089028,0.0002424732757
125,1253938,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.236,-3.133,-0.733,-3.738,0.5638189031,0.0002420731548
126,1267231,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.236,-3.133,-0.733,-3.738,0.5638189031,0.0002420731548
127,1274446,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.231,-3.126,-0.733,-3.738,0.5694911254,0.0002448740012
128,1283757,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.23,-3.124,-0.733,-3.738,0.5706255699,0.000245674243
129,1293647,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.23,-3.124,-0.733,-3.738,0.5706255699,0.000245674243
130,1303994,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.243,-3.134,-0.733,-3.738,0.5558777918,0.0002416730339
131,1313687,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.241,-3.133,-0.733,-3.738,0.5581466807,0.0002420731548
132,1324422,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.241,-3.133,-0.733,-3.738,0.5581466807,0.0002420731548
133,1334561,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.241,-3.133,-0.733,-3.738,0.5581466807,0.0002420731548
134,1343784,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.241,-3.133,-0.733,-3.738,0.5581466807,0.0002420731548
135,1354117,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.241,-3.133,-0.733,-3.738,0.5581466807,0.0002420731548
136,1367033,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
137,1374343,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.239,-3.122,-0.733,-3.738,0.5604155697,0.0002464744849
138,1383930,1,1,-0.06,-2.361,-0.059,-2.34,-0.0006144372081,-4.433204478e-05,-0.239,-3.122,-0.733,-3.738,0.5604155697,0.0002464744849
139,1394520,1,1,-0.06,-2.361,-0.059,-2.34,-0.0006144372081,-4.433204478e-05,-0.231,-3.127,-0.733,-3.738,0.5694911254,0.0002444738803
140,1404072,1,1,-0.06,-2.361,-0.059,-2.34,-0.0006144372081,-4.433204478e-05,-0.237,-3.133,-0.733,-3.738,0.5626844586,0.0002420731548
141,1413791,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.237,-3.133,-0.733,-3.738,0.5626844586,0.0002420731548
142,1423936,1,1,-0.059,-2.36,-0.059,-2.34,0,-4.222099503e-05,-0.237,-3.133,-0.733,-3.738,0.5626844586,0.0002420731548
143,1434257,1,1,-0.059,-2.36,-0.059,-2.34,0,-4.222099503e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
144,1444022,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.231,-3.126,-0.733,-3.738,0.5694911254,0.0002448740012
145,1453856,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.232,-3.13,-0.733,-3.738,0.568356681,0.0002432735175
146,1467183,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.238,-3.123,-0.733,-3.738,0.5615500141,0.000246074364
147,1474871,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.238,-3.123,-0.733,-3.738,0.5615500141,0.000246074364
148,1484649,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.241,-3.136,-0.733,-3.738,0.5581466807,0.000240872792
149,1493713,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.247,-3.124,-0.733,-3.738,0.5513400139,0.000245674243
150,1505480,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.247,-3.124,-0.733,-3.738,0.5513400139,0.000245674243
151,1514298,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
152,1526553,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
153,1533929,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
154,1544663,1,1,-0.059,-2.36,-0.059,-2.34,0,-4.222099503e-05,-0.232,-3.125,-0.733,-3.738,0.568356681,0.0002452741221
155,1553945,1,1,-0.059,-2.36,-0.059,-2.34,0,-4.222099503e-05,-0.241,-3.135,-0.733,-3.738,0.5581466807,0.000241272913
156,1566778,1,1,-0.06,-2.361,-0.059,-2.34,-0.0006144372081,-4.433204478e-05,-0.241,-3.135,-0.733,-3.738,0.5581466807,0.000241272913
157,1576474,1,1,-0.06,-2.361,-0.059,-2.34,-0.0006144372081,-4.433204478e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
158,1584000,1,1,-0.06,-2.361,-0.059,-2.34,-0.0006144372081,-4.433204478e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
159,1593636,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
160,1603937,1,1,-0.06,-2.361,-0.059,-2.34,-0.0006144372081,-4.433204478e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
161,1614004,1,1,-0.06,-2.361,-0.059,-2.34,-0.0006144372081,-4.433204478e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
162,1624117,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
163,1636818,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.232,-3.127,-0.733,-3.738,0.568356681,0.0002444738803
164,1645679,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.238,-3.133,-0.733,-3.738,0.5615500141,0.0002420731548
165,1653660,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.238,-3.133,-0.733,-3.738,0.5615500141,0.0002420731548
