tick_ms,session_id,guidewire_mode,axis1_phase,axis6_phase,cyl1_cmd,cyl2_cmd,cyl3_cmd,cyl4_cmd,compensation_enabled,force_sample_valid,calibration_zeroed,freeze_active,plc_hold_active,ads_return_fault,spacing_recovery_active,force_transition_active,manual_cylinder_override,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,calibrated_force_n,calibrated_torque_nm,logger_dropped,axis1_segment_active,axis1_grip_assumed,axis1_invalid_reason,axis1_segment_id,axis1_handle_raw,axis1_handle_filtered,axis1_raw_mapping_increment_axis_mm,axis1_nominal_forward_increment_mm,axis1_compensated_requested_forward_increment_mm,axis1_effective_forward_increment_mm,axis1_compensation_gain,axis1_p_term,axis1_i_term,axis1_integral_limited,axis1_refer_rel_mm,axis1_actual_rel_mm,axis1_actual_forward_delta_mm,axis1_segment_master_forward_mm,axis1_segment_actual_forward_mm,axis1_session_master_forward_mm,axis1_session_actual_forward_mm,axis1_tracking_error_mm,axis6_segment_active,axis6_grip_assumed,axis6_invalid_reason,axis6_segment_id,axis6_handle_raw,axis6_handle_filtered,axis6_raw_mapping_increment_axis_mm,axis6_nominal_forward_increment_mm,axis6_compensated_requested_forward_increment_mm,axis6_effective_forward_increment_mm,axis6_compensation_gain,axis6_p_term,axis6_i_term,axis6_integral_limited,axis6_refer_rel_mm,axis6_actual_rel_mm,axis6_actual_forward_delta_mm,axis6_segment_master_forward_mm,axis6_segment_actual_forward_mm,axis6_session_master_forward_mm,axis6_session_actual_forward_mm,axis6_tracking_error_mm
112353640,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,13,-0.07267871,-0.07488458,-0.55146912,0.55146912,0.55146912,0.55146912,1.00000000,0.00000000,0.00000000,0,-81.12724536,-80.28409897,0.00000000,3.12728262,2.28498225,176.45701970,175.28541916,0.84230037,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112353718,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,13,-0.07042780,-0.07315479,-0.68174935,0.68174935,0.68174935,0.68174935,1.00000000,0.00000000,0.00000000,0,-82.42458710,-81.51165849,0.00000000,4.42462436,3.51254177,177.75436144,176.51297868,0.91208258,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112353796,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,13,-0.06861750,-0.07130367,-0.67154467,0.67154467,0.67154467,0.67154467,1.00000000,0.00000000,0.00000000,0,-83.81292723,-82.78031761,0.00000000,5.81296449,4.78120089,179.14270157,177.78163780,1.03176360,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112353890,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,13,-0.06715902,-0.06962290,-0.61596890,0.61596890,0.61596890,0.61596890,1.00000000,0.00000000,0.00000000,0,-85.07350792,-84.23307188,0.00000000,7.07354518,6.23395516,180.40328226,179.23439208,0.83959001,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112353968,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,13,-0.06523264,-0.06787159,-0.65973784,0.65973784,0.65973784,0.65973784,1.00000000,0.00000000,0.00000000,0,-86.38699021,-85.38401556,0.00000000,8.38702746,7.38489884,181.71676455,180.38533576,1.00212862,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112354062,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,13,-0.06373190,-0.06618630,-0.61359951,0.61359951,0.61359951,0.61359951,1.00000000,0.00000000,0.00000000,0,-87.65095996,-86.74542018,0.00000000,9.65099722,8.74630346,182.98073430,181.74674037,0.90469376,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112354140,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,13,-0.06236320,-0.06463596,-0.56819120,0.56819120,0.56819120,0.56819120,1.00000000,0.00000000,0.00000000,0,-88.81371169,-87.99500288,0.00000000,10.81374895,9.99588616,184.14348603,182.99632307,0.81786279,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112354218,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,13,-0.06064404,-0.06304845,-0.60110264,0.60110264,0.60110264,0.60110264,1.00000000,0.00000000,0.00000000,0,-90.00434197,-89.09135389,0.00000000,12.00437922,11.09223717,185.33411631,184.09267409,0.91214205,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112354312,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,13,-0.05858642,-0.06129165,-0.67630667,0.67630667,0.67630667,0.67630667,1.00000000,0.00000000,0.00000000,0,-91.32194856,-90.38296675,0.00000000,13.32198582,12.38385003,186.65172290,185.38428694,0.93813579,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112354390,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,13,-0.05682625,-0.05947272,-0.66161923,0.66161923,0.66161923,0.66161923,1.00000000,0.00000000,0.00000000,0,-92.68614058,-91.65674393,0.00000000,14.68617784,13.65762721,188.01591492,186.65806412,1.02855063,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112354468,1,0,1,0,0,600,50,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,13,-0.05504432,-0.05770095,-0.66415556,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-92.99996274,-92.80024315,0.00000000,0.00000000,0.00000000,188.32973708,187.80156335,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112354562,1,0,1,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,13,-0.05343805,-0.05597155,-0.63337475,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-92.80024315,-92.79543528,0.00000000,0.00000000,0.00000000,188.32973708,187.80156335,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112354640,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,13,-0.05180158,-0.05427032,-0.61718501,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-92.80024315,-92.80148390,0.00000000,0.00000000,0.00000000,188.32973708,187.80156335,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-345.55792878,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112354734,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,13,-0.05123679,-0.05351194,-0.56878708,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-92.80117371,0.00000000,0.00000000,0.00000000,188.32973708,187.80156335,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.35820919,-345.55792878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112354796,1,0,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,13,-0.04983354,-0.05259234,-0.68970043,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-90.98084950,0.00000000,0.00000000,0.00000000,188.32973708,187.80156335,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.35820919,-346.18993195,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112355078,1,0,3,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,13,-0.04866587,-0.05161072,-0.73621305,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-77.98748476,0.00000000,0.00000000,0.00000000,188.32973708,187.80156335,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.35820919,-360.37689089,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112355156,1,0,3,0,400,600,250,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,13,-0.04360639,-0.04823108,-1.15617421,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99996274,-77.99306810,0.00000000,0.00000000,0.00000000,188.32973708,187.80156335,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.35820919,-360.36805060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112355234,1,0,0,0,400,600,250,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,13,-0.04291015,-0.04690085,-0.99767462,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-77.99554958,-77.99554958,0.00000000,0.00000000,0.00000000,188.32973708,187.80156335,0.00000000,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112355328,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,12,13,-0.04074008,-0.04187632,-0.28405895,0.28405895,0.28405895,0.28405895,1.00000000,0.00000000,0.00000000,0,-78.45562539,-78.17576742,0.00000000,0.00000000,0.00000000,188.32973708,187.80156335,0.00000000,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36774042,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112355406,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,12,13,-0.03888158,-0.04070637,-0.45619792,0.45619792,0.45619792,0.45619792,1.00000000,0.00000000,0.00000000,0,-79.33308449,-78.69936072,0.00000000,0.00000000,0.00000000,188.32973708,187.80156335,0.00000000,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36649967,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112355484,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.03742362,-0.03940501,-0.49534712,0.49534712,0.49534712,0.49534712,1.00000000,0.00000000,0.00000000,0,-80.30910704,-79.56043595,0.00000000,0.97602255,0.43488022,189.30575964,188.23644356,0.54114234,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36587930,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112355578,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.03592243,-0.03802486,-0.52560893,0.52560893,0.52560893,0.52560893,1.00000000,0.00000000,0.00000000,0,-81.34421875,-80.56698824,0.00000000,2.01113426,1.44143250,190.34087134,189.24299585,0.56970176,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36541402,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112355656,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.03460229,-0.03663771,-0.50885503,0.50885503,0.50885503,0.50885503,1.00000000,0.00000000,0.00000000,0,-82.38458351,-81.63712857,0.00000000,3.05149902,2.51157283,191.38123610,190.31313618,0.53992619,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36525893,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112355750,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.03384569,-0.03548904,-0.41083800,0.41083800,0.41083800,0.41083800,1.00000000,0.00000000,0.00000000,0,-83.24608454,-82.64042390,0.00000000,3.91300005,3.51486816,192.24273713,191.31643151,0.39813188,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36510384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112355843,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.03321033,-0.03456754,-0.33930221,0.33930221,0.33930221,0.33930221,1.00000000,0.00000000,0.00000000,0,-83.93720857,-83.50273988,0.00000000,4.60412408,4.37718414,192.93386116,192.17874749,0.22693994,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112355937,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.03238805,-0.03368016,-0.32302927,0.32302927,0.32302927,0.32302927,1.00000000,0.00000000,0.00000000,0,-84.60274267,-84.11814812,0.00000000,5.26965818,4.99259238,193.59939526,192.79415573,0.27706580,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356015,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.03152441,-0.03279748,-0.31826779,0.31826779,0.31826779,0.31826779,1.00000000,0.00000000,0.00000000,0,-85.26475383,-84.81513517,0.00000000,5.93166934,5.68957943,194.26140642,193.49114278,0.24208991,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356093,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.03073371,-0.03197822,-0.31112811,0.31112811,0.31112811,0.31112811,1.00000000,0.00000000,0.00000000,0,-85.87919633,-85.42139293,0.00000000,6.54611184,6.29583719,194.87584892,194.09740054,0.25027465,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356187,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.03006871,-0.03121234,-0.28590615,0.28590615,0.28590615,0.28590615,1.00000000,0.00000000,0.00000000,0,-86.45361295,-86.04765766,0.00000000,7.12052846,6.92210192,195.45026554,194.72366527,0.19842654,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356265,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.02922759,-0.03041309,-0.29637629,0.29637629,0.29637629,0.29637629,1.00000000,0.00000000,0.00000000,0,-87.05304448,-86.59249867,0.00000000,7.71995999,7.46694294,196.04969708,195.26850628,0.25301706,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356328,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.02886981,-0.03002727,-0.28936646,0.28936646,0.28936646,0.28936646,1.00000000,0.00000000,0.00000000,0,-87.34241094,-86.97821447,0.00000000,8.00932645,7.85265873,196.33906354,195.65422208,0.15666772,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356406,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.02822968,-0.02928861,-0.26473106,0.26473106,0.26473106,0.26473106,1.00000000,0.00000000,0.00000000,0,-87.89640984,-87.50413416,0.00000000,8.56332535,8.37857842,196.89306243,196.18014177,0.18474692,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356484,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.02757664,-0.02860158,-0.25623454,0.25623454,0.25623454,0.25623454,1.00000000,0.00000000,0.00000000,0,-88.41167859,-88.03144969,0.00000000,9.07859410,8.90589395,197.40833118,196.70745730,0.17270015,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356562,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.02693907,-0.02793340,-0.24858294,0.24858294,0.24858294,0.24858294,1.00000000,0.00000000,0.00000000,0,-88.91281565,-88.52371424,0.00000000,9.57973116,9.39815850,197.90946825,197.19972185,0.18157266,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356625,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.02664048,-0.02761017,-0.24242150,0.24242150,0.24242150,0.24242150,1.00000000,0.00000000,0.00000000,0,-89.15523715,-88.81358269,0.00000000,9.82215266,9.68802695,198.15188974,197.48959030,0.13412571,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356687,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.02535746,-0.02672295,-0.34137247,0.34137247,0.34137247,0.34137247,1.00000000,0.00000000,0.00000000,0,-89.82065175,-89.31856485,0.00000000,10.48756726,10.19300911,198.81730435,197.99457246,0.29455815,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356781,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.02416735,-0.02574279,-0.39385959,0.39385959,0.39385959,0.39385959,1.00000000,0.00000000,0.00000000,0,-90.55577190,-90.01338060,0.00000000,11.22268741,10.88782486,199.55242449,198.68938821,0.33486255,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356859,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.02301529,-0.02466273,-0.41186136,0.41186136,0.41186136,0.41186136,1.00000000,0.00000000,0.00000000,0,-91.36581664,-90.76635615,0.00000000,12.03273215,11.64080041,200.36246923,199.44236376,0.39193173,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112356953,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.02207842,-0.02360304,-0.38115666,0.38115666,0.38115666,0.38115666,1.00000000,0.00000000,0.00000000,0,-92.16058118,-91.61952165,0.00000000,12.82749669,12.49396592,201.15723378,200.29552926,0.33353078,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112357046,1,0,0,0,400,600,400,500,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,1,1,0,14,-0.02042124,-0.02237263,-0.48784868,0.40442153,0.40442153,0.40442153,1.00000000,0.00000000,0.00000000,0,-92.99996274,-92.46632835,0.00000000,13.66687825,13.34077261,201.99661534,201.14233596,0.32610564,0,0,2,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112357125,1,0,1,0,0,600,50,100,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,14,-0.01886809,-0.02105551,-0.54685494,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-92.84149784,-92.96991468,0.00000000,0.00000000,0.00000000,201.99661534,201.51750545,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
112357203,1,0,1,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,11,14,-0.01796181,-0.01979771,-0.45897665,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-92.84149784,-92.84366914,0.00000000,0.00000000,0.00000000,201.99661534,201.51750545,0.00000000,0,0,11,0,-0.05272540,-0.05272540,-0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0,-360.36494874,-360.36494874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
